order	family	subfamily	genus	species
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	bicolor
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	drewesii
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	landdrosia
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	lightfooti
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	rugosa
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	subvoce
Anura	Pyxicephalidae	Cacosterninae	Arthroleptella	villiersi
Anura	Pyxicephalidae	Pyxicephalinae	Aubria	masako
Anura	Pyxicephalidae	Pyxicephalinae	Aubria	occidentalis
Anura	Pyxicephalidae	Pyxicephalinae	Aubria	subsigillata
Anura	Ceratobatrachidae		Batrachylodes	elegans
Anura	Ceratobatrachidae		Batrachylodes	gigas
Anura	Ceratobatrachidae		Batrachylodes	mediodiscus
Anura	Ceratobatrachidae		Batrachylodes	minutus
Anura	Ceratobatrachidae		Batrachylodes	montanus
Anura	Ceratobatrachidae		Batrachylodes	trossulus
Anura	Ceratobatrachidae		Batrachylodes	vertebralis
Anura	Ceratobatrachidae		Batrachylodes	wolfi
Anura	Mantellidae	Mantellinae	Blommersia	angolafa
Anura	Mantellidae	Mantellinae	Blommersia	blommersae
Anura	Mantellidae	Mantellinae	Blommersia	dejongi
Anura	Mantellidae	Mantellinae	Blommersia	domerguei
Anura	Mantellidae	Mantellinae	Blommersia	galani
Anura	Mantellidae	Mantellinae	Blommersia	grandisonae
Anura	Mantellidae	Mantellinae	Blommersia	kely
Anura	Mantellidae	Mantellinae	Blommersia	sarotra
Anura	Mantellidae	Mantellinae	Blommersia	variabilis
Anura	Mantellidae	Mantellinae	Blommersia	wittei
Anura	Mantellidae	Mantellinae	Boehmantis	microtympanum
Anura	Mantellidae	Boophinae	Boophis	albilabris
Anura	Mantellidae	Boophinae	Boophis	albipunctatus
Anura	Mantellidae	Boophinae	Boophis	andohahela
Anura	Mantellidae	Boophinae	Boophis	andrangoloaka
Anura	Mantellidae	Boophinae	Boophis	andreonei
Anura	Mantellidae	Boophinae	Boophis	anjanaharibeensis
Anura	Mantellidae	Boophinae	Boophis	ankaratra
Anura	Mantellidae	Boophinae	Boophis	arcanus
Anura	Mantellidae	Boophinae	Boophis	axelmeyeri
Anura	Mantellidae	Boophinae	Boophis	baetkei
Anura	Mantellidae	Boophinae	Boophis	blommersae
Anura	Mantellidae	Boophinae	Boophis	boehmei
Anura	Mantellidae	Boophinae	Boophis	bottae
Anura	Mantellidae	Boophinae	Boophis	brachychir
Anura	Mantellidae	Boophinae	Boophis	burgeri
Anura	Mantellidae	Boophinae	Boophis	calcaratus
Anura	Mantellidae	Boophinae	Boophis	doulioti
Anura	Mantellidae	Boophinae	Boophis	elenae
Anura	Mantellidae	Boophinae	Boophis	englaenderi
Anura	Mantellidae	Boophinae	Boophis	entingae
Anura	Mantellidae	Boophinae	Boophis	erythrodactylus
Anura	Mantellidae	Boophinae	Boophis	fayi
Anura	Mantellidae	Boophinae	Boophis	feonnyala
Anura	Mantellidae	Boophinae	Boophis	goudotii
Anura	Mantellidae	Boophinae	Boophis	guibei
Anura	Mantellidae	Boophinae	Boophis	haematopus
Anura	Mantellidae	Boophinae	Boophis	haingana
Anura	Mantellidae	Boophinae	Boophis	idae
Anura	Mantellidae	Boophinae	Boophis	jaegeri
Anura	Mantellidae	Boophinae	Boophis	laurenti
Anura	Mantellidae	Boophinae	Boophis	liami
Anura	Mantellidae	Boophinae	Boophis	lichenoides
Anura	Mantellidae	Boophinae	Boophis	lilianae
Anura	Mantellidae	Boophinae	Boophis	luciae
Anura	Mantellidae	Boophinae	Boophis	luteus
Anura	Mantellidae	Boophinae	Boophis	madagascariensis
Anura	Mantellidae	Boophinae	Boophis	majori
Anura	Mantellidae	Boophinae	Boophis	mandraka
Anura	Mantellidae	Boophinae	Boophis	marojezensis
Anura	Mantellidae	Boophinae	Boophis	miadana
Anura	Mantellidae	Boophinae	Boophis	microtympanum
Anura	Mantellidae	Boophinae	Boophis	miniatus
Anura	Mantellidae	Boophinae	Boophis	obscurus
Anura	Mantellidae	Boophinae	Boophis	occidentalis
Anura	Mantellidae	Boophinae	Boophis	opisthodon
Anura	Mantellidae	Boophinae	Boophis	pauliani
Anura	Mantellidae	Boophinae	Boophis	periegetes
Anura	Mantellidae	Boophinae	Boophis	picturatus
Anura	Mantellidae	Boophinae	Boophis	piperatus
Anura	Mantellidae	Boophinae	Boophis	popi
Anura	Mantellidae	Boophinae	Boophis	praedictus
Anura	Mantellidae	Boophinae	Boophis	pyrrhus
Anura	Mantellidae	Boophinae	Boophis	quasiboehmei
Anura	Mantellidae	Boophinae	Boophis	rappiodes
Anura	Mantellidae	Boophinae	Boophis	reticulatus
Anura	Mantellidae	Boophinae	Boophis	rhodoscelis
Anura	Mantellidae	Boophinae	Boophis	roseipalmatus
Anura	Mantellidae	Boophinae	Boophis	rufioculis
Anura	Mantellidae	Boophinae	Boophis	sambirano
Anura	Mantellidae	Boophinae	Boophis	sandrae
Anura	Mantellidae	Boophinae	Boophis	schuboeae
Anura	Mantellidae	Boophinae	Boophis	septentrionalis
Anura	Mantellidae	Boophinae	Boophis	sibilans
Anura	Mantellidae	Boophinae	Boophis	solomaso
Anura	Mantellidae	Boophinae	Boophis	spinophis
Anura	Mantellidae	Boophinae	Boophis	tampoka
Anura	Mantellidae	Boophinae	Boophis	tasymena
Anura	Mantellidae	Boophinae	Boophis	tephraeomystax
Anura	Mantellidae	Boophinae	Boophis	tsilomaro
Anura	Mantellidae	Boophinae	Boophis	ulftunni
Anura	Mantellidae	Boophinae	Boophis	viridis
Anura	Mantellidae	Boophinae	Boophis	vittatus
Anura	Mantellidae	Boophinae	Boophis	williamsi
Anura	Mantellidae	Boophinae	Boophis	xerophilus
Anura	Rhacophoridae	Buergeriinae	Buergeria	buergeri
Anura	Rhacophoridae	Buergeriinae	Buergeria	japonica
Anura	Rhacophoridae	Buergeriinae	Buergeria	oxycephala
Anura	Rhacophoridae	Buergeriinae	Buergeria	pollicaris
Anura	Rhacophoridae	Buergeriinae	Buergeria	robusta
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	boettgeri
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	capense
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	karooicum
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	kinangopensis
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	leleupi
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	namaquense
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	nanum
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	platys
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	plimptoni
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	poyntoni
Anura	Pyxicephalidae	Cacosterninae	Cacosternum	striatum
Anura	Ceratobatrachidae		Ceratobatrachus	guentheri
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	cherrapunjiae
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	doriae
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	dudhwaensis
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	hansenae
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	kelleri
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	laevis
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	nongkhorensis
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	petersii
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	punctatus
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	rufescens
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	samkosensis
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	senapatiensis
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	shyamrupus
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	simus
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	vittatus
Anura	Rhacophoridae	Rhacophorinae	Chiromantis	xerampelina
Anura	Dicroglossidae	Dicroglossinae	Chrysopaa	sternosignata
Anura	Conrauidae		Conraua	alleni
Anura	Conrauidae		Conraua	beccarii
Anura	Conrauidae		Conraua	crassipes
Anura	Conrauidae		Conraua	derooi
Anura	Conrauidae		Conraua	goliath
Anura	Conrauidae		Conraua	robusta
Anura	Rhacophoridae	Rhacophorinae	Dendrobatorana	dorsalis
Anura	Ceratobatrachidae	Ceratobatrachidae	Discodeles	bufoniformis
Anura	Ceratobatrachidae	Ceratobatrachidae	Discodeles	guppyi
Anura	Ceratobatrachidae	Ceratobatrachidae	Discodeles	malukuna
Anura	Ceratobatrachidae	Ceratobatrachidae	Discodeles	opisthodon
Anura	Ceratobatrachidae	Ceratobatrachidae	Discodeles	vogti
Anura	Pyxicephalidae	Cacosterninae	Ericabatrachus	baleensis
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	aloysii
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	cyanophlyctis
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	ehrenbergii
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	ghoshi
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	hexadactylus
Anura	Dicroglossidae	Dicroglossinae	Euphlyctis	mudigere
Anura	Rhacophoridae	Rhacophorinae	Feihyla	fuhua
Anura	Rhacophoridae	Rhacophorinae	Feihyla	palpebralis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	altilabris
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	asmati
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	assimilis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	brama
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	brevipalmata
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	cancrivora
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	caperata
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	frithi
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	granosa
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	greenii
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	iskandari
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	keralensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	kirtisinghei
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	kudremukhensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	limnocharis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	Minervarya
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	moodiei
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	mudduraja
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	murthii
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	mysorensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	nepalensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	nicobariensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	nilagirica
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	orissaensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	parambikulamana
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	pierrei
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	raja
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	rufescens
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	sahyadris
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	sakishimensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	sauriceps
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	syhadrensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	teraiensis
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	triora
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	verruculosa
Anura	Dicroglossidae	Dicroglossinae	Fejervarya	vittigera
Anura	Mantellidae	Mantellinae	Gephyromantis	ambohitra
Anura	Mantellidae	Mantellinae	Gephyromantis	asper
Anura	Mantellidae	Mantellinae	Gephyromantis	azzurrae
Anura	Mantellidae	Mantellinae	Gephyromantis	blanci
Anura	Mantellidae	Mantellinae	Gephyromantis	boulengeri
Anura	Mantellidae	Mantellinae	Gephyromantis	cornutus
Anura	Mantellidae	Mantellinae	Gephyromantis	corvus
Anura	Mantellidae	Mantellinae	Gephyromantis	decaryi
Anura	Mantellidae	Mantellinae	Gephyromantis	eiselti
Anura	Mantellidae	Mantellinae	Gephyromantis	enki
Anura	Mantellidae	Mantellinae	Gephyromantis	granulatus
Anura	Mantellidae	Mantellinae	Gephyromantis	horridus
Anura	Mantellidae	Mantellinae	Gephyromantis	klemmeri
Anura	Mantellidae	Mantellinae	Gephyromantis	Laurentomantis
Anura	Mantellidae	Mantellinae	Gephyromantis	leucocephalus
Anura	Mantellidae	Mantellinae	Gephyromantis	leucomaculatus
Anura	Mantellidae	Mantellinae	Gephyromantis	luteus
Anura	Mantellidae	Mantellinae	Gephyromantis	malagasius
Anura	Mantellidae	Mantellinae	Gephyromantis	moseri
Anura	Mantellidae	Mantellinae	Gephyromantis	Phylacomantis
Anura	Mantellidae	Mantellinae	Gephyromantis	plicifer
Anura	Mantellidae	Mantellinae	Gephyromantis	pseudoasper
Anura	Mantellidae	Mantellinae	Gephyromantis	redimitus
Anura	Mantellidae	Mantellinae	Gephyromantis	rivicola
Anura	Mantellidae	Mantellinae	Gephyromantis	runewsweeki
Anura	Mantellidae	Mantellinae	Gephyromantis	salegy
Anura	Mantellidae	Mantellinae	Gephyromantis	schilfi
Anura	Mantellidae	Mantellinae	Gephyromantis	sculpturatus
Anura	Mantellidae	Mantellinae	Gephyromantis	silvanus
Anura	Mantellidae	Mantellinae	Gephyromantis	spiniferus
Anura	Mantellidae	Mantellinae	Gephyromantis	striatus
Anura	Mantellidae	Mantellinae	Gephyromantis	tahotra
Anura	Mantellidae	Mantellinae	Gephyromantis	tandroka
Anura	Mantellidae	Mantellinae	Gephyromantis	thelenae
Anura	Mantellidae	Mantellinae	Gephyromantis	tschenki
Anura	Mantellidae	Mantellinae	Gephyromantis	ventrimaculatus
Anura	Mantellidae	Mantellinae	Gephyromantis	webbi
Anura	Mantellidae	Mantellinae	Gephyromantis	zavona
Anura	Rhacophoridae	Rhacophorinae	Ghatixalus	asterops
Anura	Rhacophoridae	Rhacophorinae	Ghatixalus	variabilis
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	gracilipes
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	jinxiuensis
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	medogensis
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	quangi
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	quyeti
Anura	Rhacophoridae	Rhacophorinae	Gracixalus	supercornutus
Anura	Mantellidae	Mantellinae	Guibemantis	albolineatus
Anura	Mantellidae	Mantellinae	Guibemantis	annulatus
Anura	Mantellidae	Mantellinae	Guibemantis	bicalcaratus
Anura	Mantellidae	Mantellinae	Guibemantis	depressiceps
Anura	Mantellidae	Mantellinae	Guibemantis	flavobrunneus
Anura	Mantellidae	Mantellinae	Guibemantis	kathrinae
Anura	Mantellidae	Mantellinae	Guibemantis	liber
Anura	Mantellidae	Mantellinae	Guibemantis	Pandanusicola
Anura	Mantellidae	Mantellinae	Guibemantis	pulcher
Anura	Mantellidae	Mantellinae	Guibemantis	punctatus
Anura	Mantellidae	Mantellinae	Guibemantis	timidus
Anura	Mantellidae	Mantellinae	Guibemantis	tornieri
Anura	Ptychadenidae		Hildebrandtia	macrotympanum
Anura	Ptychadenidae		Hildebrandtia	ornata
Anura	Ptychadenidae		Hildebrandtia	ornatissima
Anura	Dicroglossidae	Dicroglossinae	Hoplobatrachus	crassus
Anura	Dicroglossidae	Dicroglossinae	Hoplobatrachus	occipitalis
Anura	Dicroglossidae	Dicroglossinae	Hoplobatrachus	rugulosus
Anura	Dicroglossidae	Dicroglossinae	Hoplobatrachus	tigerinus
Anura	Ranidae		Huia	cavitympanum
Anura	Ranidae		Huia	javana
Anura	Ranidae		Huia	masonii
Anura	Ranidae		Huia	melasma
Anura	Ranidae		Huia	modiglianii
Anura	Ranidae		Huia	sumatrana
Anura	Ranidae		Hylarana	hekouensis
Anura	Ranidae		Hylarana	menglaensis
Anura	Ranidae		Hylarana	nicobariensis
Anura	Ranixalidae		Indirana	beddomii
Anura	Ranixalidae		Indirana	brachytarsus
Anura	Ranixalidae		Indirana	diplosticta
Anura	Ranixalidae		Indirana	gundia
Anura	Ranixalidae		Indirana	leithii
Anura	Ranixalidae		Indirana	leptodactyla
Anura	Ranixalidae		Indirana	longicrus
Anura	Ranixalidae		Indirana	phrynoderma
Anura	Ranixalidae		Indirana	semipalmata
Anura	Ranixalidae		Indirana	tenuilingua
Anura	Discroglossidae	Occidozyginae	Ingerana	alpina
Anura	Discroglossidae	Occidozyginae	Ingerana	baluensis
Anura	Discroglossidae	Occidozyginae	Ingerana	borealis
Anura	Discroglossidae	Occidozyginae	Ingerana	liui
Anura	Discroglossidae	Occidozyginae	Ingerana	mariae
Anura	Discroglossidae	Occidozyginae	Ingerana	medogensis
Anura	Discroglossidae	Occidozyginae	Ingerana	rajae
Anura	Discroglossidae	Occidozyginae	Ingerana	reticulata
Anura	Discroglossidae	Occidozyginae	Ingerana	sariba
Anura	Discroglossidae	Occidozyginae	Ingerana	tasanae
Anura	Discroglossidae	Occidozyginae	Ingerana	tenasserimensis
Anura	Discroglossidae	Occidozyginae	Ingerana	xizangensis
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	ananjevae
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	baliogaster
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	banaensis
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	bisacculus
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	carinensis
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	eiffingeri
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	idiootocus
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	odontotarsus
Anura	Rhacophoridae	Rhacophorinae	Kurixalus	verrucosus
Anura	Mantellidae	Laliostominae	Laliostoma	labrosum
Anura	Nyctobatrachidae		Lankanectes	corrugatus
Anura	Ptychadenidae		Lanzarana	largeni
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	acanthi
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	andamanensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	arathooni
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	asperatus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	bannaensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	blythii
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	dabanus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	dammermani
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	diuatus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	doriae
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	ferneri
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	finchi
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	fragilis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	fujianensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	grunniens
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	gyldenstolpei
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	hascheanus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	heinrichi
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	ibanorum
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	ingeri
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	jarujini
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	kadarsani
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	kenepaiensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	khammonensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	khasianus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	kohchangae
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	kuhlii
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	laticeps
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	leporinus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	leytensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	limborgi
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	macrocephalus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	macrodon
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	macrognathus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	magnus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	malesianus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	mawlyndipi
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	mawphlangensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	megastomias
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	micrixalus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	microdiscus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	microtympanum
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	modestus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	namiyei
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	nitidus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	palavanensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	paramacrodon
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	parvus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	plicatellus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	poilani
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	rhacoda
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	shompenorum
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	sisikdagu
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	taylori
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	timorensis
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	tweediei
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	visayanus
Anura	Dicroglossidae	Dicroglossinae	Limnonectes	woodworthi
Anura	Rhacophoridae	Rhacophorinae	Liuixalus	romeri
Anura	Mantellidae	Mantellinae	Mantella	aurantiaca
Anura	Mantellidae	Mantellinae	Mantella	baroni
Anura	Mantellidae	Mantellinae	Mantella	bernhardi
Anura	Mantellidae	Mantellinae	Mantella	betsileo
Anura	Mantellidae	Mantellinae	Mantella	cowanii
Anura	Mantellidae	Mantellinae	Mantella	crocea
Anura	Mantellidae	Mantellinae	Mantella	ebenaui
Anura	Mantellidae	Mantellinae	Mantella	expectata
Anura	Mantellidae	Mantellinae	Mantella	haraldmeieri
Anura	Mantellidae	Mantellinae	Mantella	laevigata
Anura	Mantellidae	Mantellinae	Mantella	madagascariensis
Anura	Mantellidae	Mantellinae	Mantella	manery
Anura	Mantellidae	Mantellinae	Mantella	milotympanum
Anura	Mantellidae	Mantellinae	Mantella	nigricans
Anura	Mantellidae	Mantellinae	Mantella	pulchra
Anura	Mantellidae	Mantellinae	Mantella	viridis
Anura	Mantellidae	Mantellinae	Mantidactylus	aerumnalis
Anura	Mantellidae	Mantellinae	Mantidactylus	albofrenatus
Anura	Mantellidae	Mantellinae	Mantidactylus	alutus
Anura	Mantellidae	Mantellinae	Mantidactylus	ambohimitombi
Anura	Mantellidae	Mantellinae	Mantidactylus	ambreensis
Anura	Mantellidae	Mantellinae	Mantidactylus	argenteus
Anura	Mantellidae	Mantellinae	Mantidactylus	bellyi
Anura	Mantellidae	Mantellinae	Mantidactylus	betsileanus
Anura	Mantellidae	Mantellinae	Mantidactylus	biporus
Anura	Mantellidae	Mantellinae	Mantidactylus	bourgati
Anura	Mantellidae	Mantellinae	Mantidactylus	brevipalmatus
Anura	Mantellidae	Mantellinae	Mantidactylus	charlotteae
Anura	Mantellidae	Mantellinae	Mantidactylus	cowanii
Anura	Mantellidae	Mantellinae	Mantidactylus	curtus
Anura	Mantellidae	Mantellinae	Mantidactylus	delormei
Anura	Mantellidae	Mantellinae	Mantidactylus	femoralis
Anura	Mantellidae	Mantellinae	Mantidactylus	grandidieri
Anura	Mantellidae	Mantellinae	Mantidactylus	guttulatus
Anura	Mantellidae	Mantellinae	Mantidactylus	lugubris
Anura	Mantellidae	Mantellinae	Mantidactylus	madecassus
Anura	Mantellidae	Mantellinae	Mantidactylus	majori
Anura	Mantellidae	Mantellinae	Mantidactylus	melanopleura
Anura	Mantellidae	Mantellinae	Mantidactylus	mocquardi
Anura	Mantellidae	Mantellinae	Mantidactylus	noralottae
Anura	Mantellidae	Mantellinae	Mantidactylus	opiparis
Anura	Mantellidae	Mantellinae	Mantidactylus	paidroa
Anura	Mantellidae	Mantellinae	Mantidactylus	pauliani
Anura	Mantellidae	Mantellinae	Mantidactylus	tricinctus
Anura	Mantellidae	Mantellinae	Mantidactylus	ulcerosus
Anura	Mantellidae	Mantellinae	Mantidactylus	zipperi
Anura	Mantellidae	Mantellinae	Mantidactylus	zolitschka
Anura	Ranidae		Meristogenys	amoropalamus
Anura	Ranidae		Meristogenys	jerboa
Anura	Ranidae		Meristogenys	kinabaluensis
Anura	Ranidae		Meristogenys	macrophthalmus
